annotation_id,annotator,content_moderation,created_at,id,lead_time,text,updated_at
265,1,chores,2025-06-24T09:01:57.338433Z,15256,15.374,"{""qID"": ""304QEQWKZPIRKMVKLFDX884VGC80OM-1"", ""sentence"": ""Jeffrey hated cleaning the refrigerator but Brett loved it. _ disliked cleaning and household chores."", ""option1"": ""Jeffrey"", ""option2"": ""Brett"", ""answer"": ""1""}",2025-06-24T09:01:57.338467Z
397,1,hesitation,2025-06-25T09:44:39.880518Z,15783,38.038,"{""qID"": ""3XWUWJ18TN4H72Q4Z6FQOJ8083PUUW-1"", ""sentence"": ""Jim was deciding whether to use a knife or a peeler to peel some ginger, and went with the _ because the knife was sharper."", ""option1"": ""knife"", ""option2"": ""peeler"", ""answer"": ""1""}",2025-06-25T09:44:39.880537Z
387,1,"{""choices"":[""ask"",""hesitation""]}",2025-06-25T09:40:43.099540Z,15838,9.289,"{""qID"": ""34D9ZRXCYRS2JRLVKYRZHJQ9MMFASA-1"", ""sentence"": ""Rebecca wondered how Maria kept so trim , so _ asked her for diet and exercise advice."", ""option1"": ""Rebecca"", ""option2"": ""Maria"", ""answer"": ""1""}",2025-06-25T09:40:43.099573Z
266,1,"{""choices"":[""ask"",""family"",""chores""]}",2025-06-24T09:02:33.852004Z,16445,31.615,"{""qID"": ""3DFYDSXB2YE8TMFAN7BCHHZOQ4CUJG-2"", ""sentence"": ""Tom wanted a piece of candy but he had not done the chores his mom asked him to do today.  Tom asked his _ about having the candy."", ""option1"": ""chores"", ""option2"": ""mom"", ""answer"": ""2""}",2025-06-24T09:02:33.852030Z
449,1,ask,2025-06-25T14:53:53.840564Z,17066,16.905,"{""qID"": ""3YGE63DIN8VZPV4MC147P2HHJJV0WW-2"", ""sentence"": ""Ian was unable to deal with Hunter's incessant talking, but _ continued to ask questions."", ""option1"": ""Ian"", ""option2"": ""Hunter"", ""answer"": ""2""}",2025-06-25T14:53:53.840590Z
267,1,chores,2025-06-24T09:02:55.358507Z,17515,19.168,"{""qID"": ""3N2YPY1GI6WL1WJBUYYQOP07BPFEVV-2"", ""sentence"": ""Samuel brought a giant vacuum cleaner and told Christopher to clean the floor because _ never did any chores."", ""option1"": ""Samuel"", ""option2"": ""Christopher"", ""answer"": ""2""}",2025-06-24T09:02:55.358698Z
286,1,"{""choices"":[""ask"",""hesitation""]}",2025-06-24T09:14:18.561410Z,18392,9.722,"{""qID"": ""3XUSYT70IVFFAE32F4BHPCG56BU0DN-1"", ""sentence"": ""Leslie hesitated before asking Kenneth, again, about the difference between poisonous and venemous; _ always forgot."", ""option1"": ""Leslie"", ""option2"": ""Kenneth"", ""answer"": ""1""}",2025-06-24T09:14:18.561431Z
388,1,hesitation,2025-06-25T09:40:52.623129Z,18631,8.285,"{""qID"": ""3VW0145YL0QPGEA1E5KQQ7IUD7WMJH-2"", ""sentence"": ""Angela wondered what brand of jeans Jennifer was wearing because _ was wearing an unusual logo."", ""option1"": ""Angela"", ""option2"": ""Jennifer"", ""answer"": ""2""}",2025-06-25T09:40:52.623150Z
450,1,ask,2025-06-25T14:54:43.677062Z,19356,12.341,"{""qID"": ""3LG268AV3AK82E115C5GFQZCECMERF-2"", ""sentence"": ""Jason asked a lot of questions in class and Randy never talked, therefore the teacher asked _ why they were so quiet."", ""option1"": ""Jason"", ""option2"": ""Randy"", ""answer"": ""2""}",2025-06-25T14:54:43.677112Z
459,1,ask,2025-06-25T15:02:59.671784Z,19830,18.145,"{""qID"": ""385MDVINFETLLQ4FI7QDZ5KLBVZJW2-1"", ""sentence"": ""Lindsey asked Laura if the new living room furniture had been expensive to purchase because _ wanted to know."", ""option1"": ""Lindsey"", ""option2"": ""Laura"", ""answer"": ""1""}",2025-06-25T15:02:59.671818Z
398,1,hesitation,2025-06-25T09:44:50.434989Z,20119,9.109,"{""qID"": ""35A1YQPVFGUVDW5P4OI4X4S9FRA5II-1"", ""sentence"": ""While camping in Kansas, we had to decide whether to go north or south next, so we chose the _ because we wanted to see the aurora borealis."", ""option1"": ""north"", ""option2"": ""south"", ""answer"": ""1""}",2025-06-25T09:44:50.435015Z
451,1,ask,2025-06-25T14:54:54.281766Z,20811,9.185,"{""qID"": ""3HXK2V1N4MTPI8G7WHG3ELCGF07G25-1"", ""sentence"": ""Dennis asked the cashier some question at the supermarket, Joseph helped him understand because _ had a heavy accent."", ""option1"": ""Dennis"", ""option2"": ""Joseph"", ""answer"": ""1""}",2025-06-25T14:54:54.281786Z
389,1,hesitation,2025-06-25T09:41:03.408488Z,21345,9.584,"{""qID"": ""3VI0PC2ZA0YEB1028PE49KFFL1WXOX-2"", ""sentence"": ""She wondered if the tea or milk would be a better drink, but the _ was the only option because of her diet."", ""option1"": ""milk"", ""option2"": ""tea"", ""answer"": ""2""}",2025-06-25T09:41:03.408508Z
287,1,hesitation,2025-06-24T09:14:35.747043Z,21405,15.774,"{""qID"": ""3EQPA8A374UALWAD9WYK6BQV48GZJ0-2"", ""sentence"": ""Mary jumped into the pool with enthusiasm, while Patricia hesitated, because _ was a weaker swimmer."", ""option1"": ""Mary"", ""option2"": ""Patricia"", ""answer"": ""2""}",2025-06-24T09:14:35.747064Z
452,1,ask,2025-06-25T14:55:58.612137Z,21805,9.184,"{""qID"": ""3LEG2HW4UFL4AJL51ZYL42OWLBT2FI-1"", ""sentence"": ""Eric worked in the electronics section at Walmart and Ian asked him a question so _ showed him where the WIFI routers were."", ""option1"": ""Eric"", ""option2"": ""Ian"", ""answer"": ""1""}",2025-06-25T14:55:58.612158Z
399,1,"{""choices"":[""hesitation"",""chores""]}",2025-06-25T09:45:03.996615Z,22103,12.106,"{""qID"": ""3HXCEECSQO7FAA4JFUBN8WTR5Q0YZ3-2"", ""sentence"": ""The man couldn't decide whether to cook on the stove inside or the grill outside. It was sunny, so the man chose the _ ."", ""option1"": ""stove"", ""option2"": ""grill"", ""answer"": ""2""}",2025-06-25T09:45:03.996635Z
460,1,ask,2025-06-25T15:03:27.565384Z,22891,4.427,"{""qID"": ""3QGHA0EA0JY09I7WAH1W9JD0ANSBWT-1"", ""sentence"": ""Maria asked Christine where she had bought her new computer, because _ wanted to know."", ""option1"": ""Maria"", ""option2"": ""Christine"", ""answer"": ""1""}",2025-06-25T15:03:27.565406Z
453,1,"{""choices"":[""ask"",""sickness""]}",2025-06-25T14:57:42.600631Z,22894,54.467,"{""qID"": ""3HRWUH63QWGNRXGG14VW2COP0MK5N3-2"", ""sentence"": ""Brian was treating Kevin's seizures so _ spent time asking questions on how to take care of it."", ""option1"": ""Brian"", ""option2"": ""Kevin"", ""answer"": ""2""}",2025-06-25T14:57:42.600665Z
400,1,,2025-06-25T09:45:31.025491Z,22921,24.975,"{""qID"": ""3AA88CN98RHKLF5XFT8DLH5F2X5KYK-1"", ""sentence"": ""People voted whether Robert's fancy red costume or Aaron's simple blue costume was the best superhero outfit, after the fancy red one won _ was happy."", ""option1"": ""Robert"", ""option2"": ""Aaron"", ""answer"": ""1""}",2025-06-25T09:45:31.025512Z
454,1,"{""choices"":[""ask"",""sickness""]}",2025-06-25T14:58:02.755214Z,23152,12.157,"{""qID"": ""3UEDKCTP9X416V9WSKID84LIYYWK7J-2"", ""sentence"": ""Joel diagnosed Logan with pulmonary edema and _ spent the day asking questions about treatment."", ""option1"": ""Joel"", ""option2"": ""Logan"", ""answer"": ""2""}",2025-06-25T14:58:02.755328Z
299,1,hesitation,2025-06-24T09:26:32.768507Z,23960,16.371,"{""qID"": ""3EGKVCRQFWQ4YN2WPIJKUGYGQ97BY4-2"", ""sentence"": ""At the women's aisle, Ursula ponders whether she should buy pads or tampons, and eventually picks the _ because they're less invasive."", ""option1"": ""tampons"", ""option2"": ""pads"", ""answer"": ""2""}",2025-06-24T09:26:32.768530Z
455,1,ask,2025-06-25T14:58:14.051741Z,24179,9.895,"{""qID"": ""3DIIW4IV8R9DHD1PQJZUSCMVFSH4I8-1"", ""sentence"": ""Betty was buying a car from Amy so _ had a lot of questions about the car."", ""option1"": ""Betty"", ""option2"": ""Amy"", ""answer"": ""1""}",2025-06-25T14:58:14.051761Z
