qID,phrase,option1,option2,answer,label
3INZSNUD824X68RFF0UAINHY9ILD9F-1,They grabbed some popcorn when they got to the movie theater because they wanted to snack on the _ .,popcorn,movie,1,0
3538U0YQ1FSTV1HO5ZCQNCTOW793FF-1,"Elena always refused to eat a salad as opposed to Betty, due to _ hating vegetables.",Elena,Betty,1,-1
3N3WJQXELU4540U878DJRDHOBF4L2N-1,Maria dislikes bananas while they are Monica's favorite snack.  _  likes apples best.,Maria,Monica,1,-1
39O6Z4JLX4B91L9Z910I4C9MFOWVXK-1,Brian's ribeye steak was burned unlike Ian's because _ overcooked it in the cast iron pan.,Brian,Ian,1,0
3E22YV8GG14CQIZS1LSA8K5YYF3NPZ-1,Michael is severely underweight and Christopher is obese because _ doesn't eat enough food during the day.,Michael,Christopher,1,1
3KL228NDMVK55ZLQ1PA7MJA283WKGX-1,Cooking in a microwave is easier than cooking on the stovetop because the _ is faster.,microwave,stovetop,1,-1
3ZVPAMTJWPH6MSXSB7V4FTKORS0GRX-1,"Matthew went on a three month diet to drop 50 pounds, but Jeffrey ate all they wanted; _ was the Biggest Loser.",Matthew,Jeffrey,1,-1
386659BNTNVLIJNQZBRMOAFWHLU01E-1,There was more food at the wedding than at the party because the hosts of the _ were better prepared.,wedding,party,1,-1
30U1YOGZGCAFBNNEO6U1ZIMN0M2SDQ-1,"Jello is not vegetarian, so Joel loudly refused to eat Michael's homemade jello salad at the party, and _ remained hungry.",Joel,Michael,1,-1
3BFF0DJK8ZQMSCJBAWUG4M493N0TSE-1,"The food had been prepared since yesterday, hence James preferred to eat just the fruit because the _ is stale.",food,fruit,1,-1
3W5PY7V3URLPAVZFX881K251M5UJY0-1,Rachel's protein pancakes tasted horrible unlike Cynthia's because _ forgot to add in sugar before cooking.,Rachel,Cynthia,1,-1
3MG8450X2QO4FXI8IKGWEDL0ZETPU8-1,It was more likely for Samuel to have fish for dinner than Robert because _ ate a wide variety of foods.,Samuel,Robert,1,-1
3D4BBDG7ZHUMSPXEEXMPF68LZSGC38-1,The cream was used in place of the filling for the cake for the wedding since the _ was inexpensive.,cream,filling,1,-1
3MVY4USGB81WJY30GKVCQF20SX7ISR-1,The bread tasted better than the roll did because the _ was much more fresh.,bread,roll,1,-1
3NZ1E5QA61FLQORJYEQNBHOVJR9B5B-1,The diner cook added vegetables from the bin to the pot of soup on the stove until the _ was full.,pot,bin,1,-1
37SDSEDINBG308STUF41HPLDZ1P81P-1,The runner chose to eat nuts for a snack instead of chips because there was more protein in the _ .,nuts,chips,1,1
3HEA4ZVWVDK47JB3D6NAGX0VL9T55V-1,Hunter wanted Nelson to try the sweet lime because _ knew he would like it since it was less sour.,Hunter,Nelson,1,0
32204AGAADQTXYJPF2JA1PII432HG5-1,"Katrina enjoyed the cake Natalie baked for her, as _ appreciated that she remembered her birthday.",Katrina,Natalie,1,0
30OITAWPBSHEIOWH1WD098WW1EK9HY-1,The ferret ate lots of corn but didn't touch the carrot I gave him. I guess the _ was really tasty.,corn,carrot,1,0
3B0MCRZMBRSCT3B5H052C9ATYQEPPZ-1,Staying healthy in the winter was easy for Hunter but not Eric because _ ate the right foods and exercised.,Hunter,Eric,1,-1
3KVQ0UJWPXJYK2QN97AJ6XD8559W5D-1,Mike preferred eating fresh fruit in the morning instead of oatmeal because the _ was too hot.,oatmeal,fruit,1,-1
36GJS3V78X4PO4EF32MVD2YYI2UJGH-1,"It is more dangerous to eat yogurt with a knife rather than a spoon, because the _ might slip and cut you.",knife,spoon,1,-1
3BA7SXOG1JOCZOS38B7GVIFIAZX8RN-1,Jessica spent a lot of time in their kitchen while Carrie did not because _ loved to cook.,Jessica,Carrie,1,-1
3P6ENY9P79USZ0QDLS7DU37QV13HI5-1,"As we prepared the vegetables for dinner, we kept the carrot but threw out the broccoli as the _ was fresh.",carrot,broccoli,1,0
3ZG552ORAM2T6G7V1E3PMORIEOBV20-1,"The cow stopped eating grass and started munching on grain, since the _ was unpalatable.",grass,grain,1,-1
3MG8450X2O8PL8J1YM4WMFXSBRSPUQ-1,"After Emily prepared the meal for Patricia, _ happily watched as they ate all the delicious treats.",Emily,Patricia,1,-1
33K3E8REWWTWWKEFHAD8K016GYL8XR-1,Brian wanted a meat lovers pizza but Lawrence would only eat one with vegetables because _ is a carnivore.,Brian,Lawrence,1,0
3XWUWJ18TLO2DDRXF83QWLKRJ35UU2-1,Selma wanted to pour a pound of sugar into the box but the _ was too small.,box,pound of sugar,1,-1
3TX9T2ZCB9ZWRGACGVHZV1K31JXZWS-1,"Katrina makes very tasty roast recipes while Cynthia doesn't, so _ is eager to cook more.",Katrina,Cynthia,1,-1
3SV8KD29L4Q5WGGVRHYW7QQ8JW4ZKL-1,I prefer steel-cut oat to quick-cook oat as the _ has good texture when cooked.,steel-cut oat,quick-cook oat,1,-1
3UDTAB6HH6XODZREJQUFBI96QX109W-1,Sarah advised Cynthia to eat more fruits and vegetables to stay healthy because _ is her physician.,Sarah,Cynthia,1,1
32ZCLEW0B1YV1H7E6LCI7BCQKA1JP4-1,"I ate a lot less vegetables than I ate fruits, because the _ were soggy.",vegetables,fruits,1,0
3PR3LXCWSFXWAPXPM2JMKWWH04R9X5-1,"Tanya slurped their noodles while Rebecca look on with disgust, as _ liked to eat noisily.",Tanya,Rebecca,1,0
31D0ZWOD0CDHC70QVUKFZB8YKRNA0K-1,Rachel was sad that Betty wouldn't eat the lemon drop cookies because _ baked them with too much sugar.,Rachel,Betty,1,-1
3HJ1EVZS2QX5SGL4GSOKWZVGOGM3RS-1,She tried to count the calories instead of the carbohydrates in the avocado because the _ was a more critical measure of her food intake.,calories,carbohydrates,1,-1
3W3RSPVVGSPZUN436UBP5YO86GRLUM-1,Donald listened  to Kevin's instructions because _ was a protege of the school's cooking club.,Donald,Kevin,1,-1
36BTXXLZ2V6BGN51W8H3E6ZD8D0R4Y-1,William was at low risk of developing heart disease but Leslie had a much greater risk because _ exercised and ate a very healthy diet.,William,Leslie,1,-1
3YGYP13643NCWKEEYB8Z5DTMUERNR5-1,"In the school cafeteria, Patricia stole a laxative from Megan because _ wanted to digest food faster.",Patricia,Megan,1,-1
3GVPRXWRPJ8A00J8SHX1VO645JU7IT-1,Cooking the potatoes in the stew took less time than the broccoli because the _ was ripe.,potatoes,broccoli,1,0
3NSCTNUR2ZL1DPNK82ERO8GHDJKA5O-1,The fitness instructor told us to eat more vegetables than meats because the _ were a healthier option.,vegetables,meats,1,-1
3R5OYNIC2C7ALV4CYHEMHJBQNQ8TPB-1,Logan's immune system was much stronger than Joseph's because _ liked to eat kumquats as a snack.,Logan,Joseph,1,-1
34R3P23QHSZA0VAIA9BSVUGY5V9HWH-1,The pasta of Christine always tastes more authentic than Cynthia's because _ is a famous cook.,Christine,Cynthia,1,-1
3V0TR1NRVCGYBVIREV7HBEYC2RGA4S-1,The owl flew into the night to hunt for food to bring back to her nest. She was glad the _ was plentiful.,food,nest,1,-1
3Z56AA6EK4YYYUWNAOE1P5PH3ZBM6Z-1,The pineapple dish was served to Justin by Steven since _ liked pineapple but could not bake well.,Justin,Steven,1,-1
3VP28W7DUPY9AJNOA4JZJBMC02VZF5-1,"The shrimp didn't cook well on the grill, while the steak was perfect, since the _ was an improper food for this cooking method.",shrimp,steak,1,-1
3X55NP42EQUKG35P30KVR4V1N9DP3N-1,"Hoping for a large harvest, the woman planted blueberries instead of strawberries, because the _ would produce more fruit.",blueberries,strawberries,1,-1
351S7I5UG9UG47WU68NQBOJMUV5NJ6-1,"Samantha loves chocolate so much she made a cake, but Angela rejected the cake because _ adored the sweetness of it all.",Samantha,Angela,1,-1
3BVS8WK9Q29X2CMY5Y9H0QS0OFSIB9-1,Nick was always sick while Jason stayed healthy and _ had to go to the hospital for surgery.,Nick,Jason,1,0
37SOB9Z0SUBUPIQRB8ROANMGHT4L3Y-1,"Rachel tries to stretch every morning to be flexible like Katrina, but _ finds it challenging.",Rachel,Katrina,1,-1
3RWB1RTQDJLRNBCOVJ3RQNF3EY08PP-1,Anna had to pull all the sugar from the container into the bowl until the _ was empty.,container,bowl,1,0
356ZPKYPUHF62H368N1LP0357BAYPW-1,Sara moved the food from the pan onto the dish until the _ was covered.,dish,pan,1,-1
3GV1I4SEOB3TM1D9UAPMHQY1TRS6LT-1,James can no longer eat the steak served for him and preferred to take the pork. The _ is rotten.,steak,pork,1,-1
3SZYX62S5GYJUNPM1Z27EHER7Y875T-1,Derrick was less likely to get diarrhea than Logan because _ knew a lot about food safety.,Derrick,Logan,1,-1
356TQKY9XHBHBU7VJVLAIZCQ2IL878-1,The cake he made for his sister's birthday party wouldn't fit on the plate because the _ was too big.,cake,plate,1,-1
38DCH97KHH01749MM0F7FIERZ21QJX-1,The fitness instructor told me to eat more oats instead of meats because the _ are healthier.,oats,meats,1,-1
3XH7ZM9YX2SCDTBDD3DUVEATU1U9RK-1,Jeffrey always put out food for the local hedgehog but William did not because _ was a real animal lover.,Jeffrey,William,1,-1
3EGKVCRQFY6JSC139GVKMEMOE1WYB7-1,"His weight loss diet included rice but excluded meat, as the _ was conducive to the weight loss goal.",rice,meat,1,-1
32204AGAABAE39KIV47A9RUAGQMHGS-1,The chef used the stove instead of the microwave to prepare his meal because the _ was better at heating the food.,stove,microwave,1,-1
3S829FDFT4FN749DIG0OYQ3FFRIXDX-1,Derrick lost weight more slowly than Robert because _ only exercised about once a week.,Derrick,Robert,1,-1
375VMB7D4LXQH9KIJU0NVGG0RYRIDZ-1,The dogs ate the steak faster than the rice because the _ was very delicious.,steak,rice,1,-1
3R868ACW4SA0UUKC1QDH9YYF72NZGN-1,"According to the judge, Dennis was a better parent then Neil so _ gained custody of the children.",Dennis,Neil,1,-1
3HXCEECSQMR0GL5CVWZNGY5JCTPYZM-1,"Samuel believed mental health as important as physical, but Matthew disagreed. _ had long suffered from anxiety.",Samuel,Matthew,1,-1
3E24UO25QZOMYXHZN4TEH9EMYZQO6G-1,Dennis cleaned their hamstercage out quicker than Aaron because _ had success in gaining his hamster's trust..,Dennis,Aaron,1,-1
3BAWBGQGYNDFM638ROWKADWZF1F7VF-1,Jim knew he needed more fibre and less fat in his diet. The _ kept him feeling full and regular.,fibre,fat,1,-1
3LXX8KJXPW79GGJXLBWQ1J5OOXBO9Y-1,"The rice in the bowl tasted better than the rice in the cup, because the _ held a batch that was well cooked.",bowl,cup,1,0
379OL9DBSUS04JM6BWHOV8RYQ27Y9D-1,Because Ryan had a lower metabolism than Joel _ was able to lose weight less easily.,Ryan,Joel,1,-1
3W9XHF7WGKT9A47WLP9EL2PRTHNTKX-1,"Emily was a very good cook while Megan was not, so _ decided to teach a cooking class.",Emily,Megan,1,-1
3PUV2Q8SV6IGU16CDK869TCOYNHBDR-1,"Bob was still hungry after eating the apple and should of got the apricot, because the size of the _ is smaller.",apple,apricot,1,-1
39AYGO6AFFI4GCHNMPT12KEH35P6NE-1,"The favorite meal of Brian involved catfish that Eric catches fresh daily, so _ has a standing request for daily catch.",Brian,Eric,1,-1
3BJKPTD2QEQARXJYV7UBECZEJWXRTU-1,The top Robert gave to Kenneth stretched down to his knees because _ is taller.,Robert,Kenneth,1,-1
324N5FAHSZP3HLASAILTEI1KJE3VKF-1,The candy broke apart easily with just a blow on it. The _ is too weak.,candy,blow,1,-1
3NOEP8XAU40H2CDW3RFJ6MWW0RNXPZ-1,"Chicken was Tanya's favorite food to eat at restaurants, but not Erin's, as _ wasn't worried about it being undercooked.",Tanya,Erin,1,-1
34ZTTGSNJXM5GYEWY0CM35YCMCOHQE-1,She cooked recipes that included tomatoes more often than onions because the _ were out of season.,onions,tomatoes,1,0
3MVY4USGB81WJY30GKVCQF21T8KIST-1,Kevin had smoother skin than Ian since _ always washed their face and ate healthy food.,Kevin,Ian,1,-1
3I4E7AFQ2KXEZK1E3492KNPEEWUJT3-1,Cooking food for the camping trip suited Neil but not Nick because _ was a great cook.,Neil,Nick,1,-1
33NKDW9FFXGY8N4SYMTDMMXP188XCL-1,Investing in caramel stocks suited Ryan more than Jason because _ enjoyed dessert food very much.,Ryan,Jason,1,-1
3E9VAUV7BWCZFDX4J4JOZ5EA36QYAP-1,Hunter though breakfast was the most important meal but Derrick did not. _ fixed breakfast every day.,Hunter,Derrick,1,-1
304QEQWKZRY6EBUR5DPX06S4BTAO0Q-1,"The frosting slid off the cake but stayed on the cupcake, as the _ had a poor surface to apply it on.",cake,cupcake,1,-1
3R6RZGK0XFAJ7102UZAKVSSNOJHYVM-1,"Cynthia prefers fruit while Rebecca prefers vegetables, so _ bought some apples from the store.",Cynthia,Rebecca,1,-1
30F94FBDNTYNBQ29ZA8LEXU9Z0SBTB-1,Neil told Brian to keep track of food and glucose levels in a diabetes journal because _ has experience with diabetes.,Neil,Brian,1,1
3B6F54KMR2A6P38VOFY66IX6ISA1SE-1,Randy's health was being examined by Robert because _ had been a long time patient.,Randy,Robert,1,-1
3VZYA8PITQCK61O90YTYR0SDTXT05I-1,James agreed to sharing the profit but frowned at property seizure because the _ seems like a gain.,profit,seizure,1,-1
3ZCC2DXSD720BVV7ZAX42RWHBHIYYX-1,The bakery's cookies were selling faster than the lemon bars at the fair. The baker realized it was because the _ were sweeter.,cookies,lemon bars,1,-1
37Y5RYYI0RJT9TSVF6VDTPPFG56SXM-1,I poured the brown gravy from the pot into serving dish until the _ was empty.,pot,dish,1,-1
3TKXBROM5T8OQ6L39SAY6GN58XZIJB-1,Matthew bought cat food at the store while Kyle bought bird food; _ was a cat owner.,Matthew,Kyle,1,-1
30QQTY5GMKI0F2F120AFMT676C1U7S-1,The acid reflux of Erin was worse than Kayla because _ ate has eaten terrible foods for a long time.,Erin,Kayla,1,1
3T2EL38U0MI22OEB34U86RM65J3QX5-1,I was easy for Amy but not Lindsey to build muscle because _ worked out and ate a diet full of protein.,Amy,Lindsey,1,-1
3FTID4TN8LWGBWO8GV8E8JUL24ELYW-1,"There is a lot less food in the pantry of Emily and not Maria, because _ is poor.",Emily,Maria,1,-1
3PGQRAZX02I3F9JY045FK58GUWXSYO-1,Bob just got fired and needed to spend less. He got potatoes instead of ribeyes to eat because the _ are cheap.,potatoes,ribeyes,1,-1
378G7J1SJLWYGLJGK83MARJLDJDWEK-1,One can tell that Nick works out but not Matthew since _ has no underarm fat.,Nick,Matthew,1,-1
3FVBZG9CLJCHS59XH2I7OZ7U4SMH0B-1,"Angela enjoyed cooking homemade meals more than Tanya, so _ did not want to microwave the food.",Angela,Tanya,1,-1
3D1UCPY6GG7KGM71XL6KDKC24OC83K-1,"Emily knew how to cook many different recipes but Jessica did not, so _ never had to worry about dinner.",Emily,Jessica,1,-1
3UY4PIS8QTZO3FFX0HTKZMB9QGI1N8-1,"The baby of Monica is sick, but Jessica's is very healthy because _ feeds her baby a crappy diet.",Monica,Jessica,1,-1
37J05LC5AXH7IV5HHE9NFJ7SGNCDJF-1,The family chocolate recipe had to have the root and the brown sugar removed because the _ was too bitter.,root,sugar,1,-1
3CRWSLD91K2ON02RAK0V65B8JDHOMP-1,Kenneth loves to eat boiled cabbage but Logan hates boiled cabbage. _ ordered corned beef and cabbage for dinner.,Kenneth,Logan,1,-1
3NFWQRSHVGS9J2SJKCVAY465O4CGFP-1,Adam scolded Nelson because _ had to remind him to give water and food to the new puppy in the morning.,Adam,Nelson,1,-1
3AXFSPQOYQW4GFJD8K4D3JADS4HJFT-1,Emily hand Christine the ingredients to cook because _ is the assistant in cooking the meal.,Emily,Christine,1,-1
3KA7IJSNW63AP9AVYVN1HP54HQPPBC-1,Rachel always made sure to be a healthy weight but not Patricia because _ has an active lifestyle.,Rachel,Patricia,1,-1
3UY4PIS8QRJ99QGQGJHK7ON0VUS1NU-1,The meals Kyle cooks for the family are always more healthy orientated than the ones Joel cooks because _ is a vegetarian.,Kyle,Joel,1,-1
388FBO7JZT7LTLQ0C60TD9MIVCSNYB-1,"When getting married, the bride choose the vanilla cake over the chocolate. She thinks the _ tastes sophisticated.",vanilla,chocolate,1,-1
3BKZLF990ZXR2T4L80GAP5TFCA1QYQ-1,"While at the grocery store, Felicia asked Angela if an apricot was healthy because _ was clueless on the subject.",Felicia,Angela,1,-1
30QQTY5GMMYF9RE8MYMFERUG1WTU74-1,"I always use garlic in my food and not ginger, because to me the _ tastes a lot better.",garlic,ginger,1,0
3U74KRR67MJAIASZI21UDU6VSXWTNH-1,The food was Craig's responsibility while the games were Logan's because _ was better at cooking.,Craig,Logan,1,-1
306W7JMRYYWPJHBECELQV3AEXUTB8F-1,Ben wanted to be healthy by consuming more peppers and oranges. He liked the _ as it gave him a kick of spice.,peppers,oranges,1,-1
31ODACBENUDU67SC9UOL7J5EVP4QSB-1,Kyle excitedly told Robert about the Paleo Diet that he started.  _ sure was enthusiastic.,Kyle,Robert,1,-1
3X0EMNLXEPNPYN813CE1I1ZBPXVPV7-1,Matthew cooked a fancy pasta dinner for Neil last night because _ loves to cook.,Matthew,Neil,1,0
3OYHVNTV5TWTXC2OP8NFRSJ4ZVYKO7-1,Natalie sold all of her soap but Tanya did not as _ made her soap with fresh ingredients.,Natalie,Tanya,1,-1
360ZO6N6J3X0A2XSSTTD1D4RHRFM9V-1,Elen decided to eat healthier and to swap chips for an eggplant. The _ is healthy.,eggplant,chips,1,1
3D7VY91L67BJYVCPQD79SJZH5SWBMA-1,Leslie prefers to eat more natural food than Robert because _ cares about the animals and environment.,Leslie,Robert,1,0
3NFWQRSHVGS9J2SJKCVAY465O0SFGW-1,Maintaining a healthy diet was easier for Cynthia than Victoria because _ liked all sorts of fruits and vegetables.,Cynthia,Victoria,1,-1
3D42WVSDHA995TDJEIHG54D9TQAYFT-1,"Stan had to choose between a glass or plastic tank to house his crickets, and he chose the _ because it was lighter weight.",plastic,glass,1,-1
3W9XHF7WGKT9A47WLP9EL2PRY0RTK8-1,"The woman burned her mouth on the bisquit while the man happily ate the muffin, because the _ was hot.",bisquit,muffin,1,0
3IVKZBIBJ2NWN3SGA2DRQ31MU24HSD-1,There's more than one way to lose weight for example diet and exercise. The _ is the easy one because you don't have to do much.,diet,exercise,1,-1
3XJOUITW8UPVL75RYUTBHO10X8JQT1-1,"The doctor told Michael to reduce his blood sugar intake and not Kenneth, because _ blood pressure is high.",Michael,Kenneth,1,-1
3FO95NVK5CYUI87CM9DLC9FJRBPSRX-1,Fresh squeezed orange juice was what Lawrence drank but Nelson was allergic so _ drank it all.,Lawrence,Nelson,1,-1
3H781YYV6TG6O4FMP3YBN7CM9LYTEM-1,"Matthew had the image of Aaron burned into their mind, so _ was unable to forget his or her face.",Matthew,Aaron,1,-1
37G6BXQPLQJTWONU8Z4GI21ZUYEQET-1,"While going out to eat, Jason paid for dinner with Benjamin because _ has more money.",Jason,Benjamin,1,-1
3D5G8J4N5CI2K40F4RZLF9OG22YTV9-1,Amy grilled the roasted pickles and fish meal for Sarah's dinner because _ was a chef.,Amy,Sarah,1,0
33K3E8REWY9BQ9DM18P8CYPE4MB8X0-1,"Rachel was a waiter but Angela was customer, so _  had to serve the food for dinner.",Rachel,Angela,1,-1
3N5YJ55YXG153ETQC2ADIPG346MNAX-1,"The wallet wouldn't fit into David's back pocket, because the _ was much too slim.",pocket,wallet,1,-1
3BFNCI9LYM4VAX1P7EQERI4GOK137Z-1,The package said to cook the meat in a skillet but sally decided to use a pan instead. The _ didn't have a lid and would cook slower.,skillet,pan,1,-1
33IXYHIZB5GC45L96OEFMK3W97EE26-1,"Mary wanted to make a cake for Rebecca , _ asked if her favorite flavor was churro .",Mary,Rebecca,1,-1
3X2YVV51PWIEQ9OBSIK7V5O0IQ8W1B-1,"She wanted to do a salad for lunch instead of making a full course meal, because the _ was simpler.",salad,meal,1,-1
37VUR2VJ6ANQIMJZRT86RDTO18IC1W-1,I ate cereal from the bowl that went to my stomach. That made the _ emptier.,bowl,stomach,1,-1
38Z7YZ2SB5GK6IONOG67VFNZAFTIQL-1,Bacon is a lot more important for Rachel than Tanya because _ likes to eat meat everyday.,Rachel,Tanya,1,-1
3AFT28WXLF02RHC0P523EC4R2BCOI2-1,"Baking bread was a very easy task for Kayla but was challenging for Amy, because _ had always found cooking easy.",Kayla,Amy,1,-1
37VUR2VJ6ANQIMJZRT86RDTO1A31CA-1,"Donald had a really good heart and Kyle did not, due to _ being a healthy individual.",Donald,Kyle,1,-1
3S8A4GJRD5HWI6P38ERS4ZW3KSIV6V-1,"The muffin was less delicious than the cake, because the _ was made by a beginner baker.",muffin,cake,1,-1
3VDI8GSXAFRLAYJPS0D4WE1BD818GB-1,"Steven always used a lot of unique ingredients while cooking unlike Kevin, due to _ being creative.",Steven,Kevin,1,-1
3SZYX62S5IEYOCOTLXE76F2Z0H6755-1,Christine was much healthier than Carrie was because _ ate many more vegetables during the day.,Christine,Carrie,1,-1
38EHZ67RIO6FPCK06ZZNTUQEL3ZGM3-1,Cynthia went to the fish market to surprise Erin with dinner. _ wanted to cook salmon tonight.,Cynthia,Erin,1,-1
3RKHNXPHGWUOAHMLLUZOQYBTCYUKUL-1,Being healthy was easier for Ian but not Kyle because _ had a good diet and exercised.,Ian,Kyle,1,-1
30OITAWPBSHEIOWH1WD098WV0GL9H0-1,Spicy food often gave Betty diarrhea but Rebecca loved it. _ had to run to the bathroom after dinner at the Mexican restaurant.,Betty,Rebecca,1,1
38RHULDV90TPQFK90P5DN45LYEXWIM-1,James could no longer use his brother's belt on his waist after gaining more weight because his _ is wide now.,waist,belt,1,-1
3KQC8JMJGCQD9X8U0P0QQX51CL6H39-1,"When Mikey switched to a vegetable diet, his skin improved compared to the meat one. The _ one must be kinder to his skin.",vegetable,meat,1,1
3Q2T3FD0ON6Z1B95RMG3I2DXOPB3M5-1,"Since Laura had diabetes but Jessica did not, _ needed a daily shot to control their blood sugar.",Laura,Jessica,1,-1
3TC2K6WK9G0VV4BITLSFUA7AY8N28A-1,"Matthew put three scoops of sugar in William's gas tank, causing _ great pleasure and laughter.",Matthew,William,1,-1
3TRB893CSJ8HAKE6IVLYIE5G2JS7GA-1,The sick boy's mother put his medication in some sugar to make it easier to swallow. He still had a hard time because the _ was too strong.,medication,sugar,1,-1
3ZQX1VYFTFJOW0ZU0H2CTLYLSK18OU-1,"Robert is having a mental health crisis and asks Dennis for support, because _ doesn't know who else to ask.",Robert,Dennis,1,-1
3Y3CZJSZ9KRTC691AD0DJY5RDPZR58-1,"She preferred cooking to hiking as a hobby, because she thought _ was more fun.",cooking,hiking,1,0
34D9ZRXCYRS2JRLVKYRZHJQ9MPFSAY-1,"Since Patricia knew how to use chopsticks and Christine did not, _ ate their fried rice with chopsticks exclusively.",Patricia,Christine,1,-1
3ATYLI1PRVGDGHVDRLZ3IB70A7MOJD-1,Derrick suggested that Eric join him on his new diet. _ hinted that he had gained weight lately and should do something about it.,Derrick,Eric,1,-1
31N9JPQXIPGKD114I8K5ZB37CN1HNU-1,Christopher eats a lot more chocolate than Logan does because _ has an insatiable sweet tooth.,Christopher,Logan,1,-1
3MXX6RQ9EXJ5YZOT3EPE19N60P2P4U-1,Joseph warned Michael not to smoke marijuana because _ was very concerned about his health.,Joseph,Michael,1,-1
3IYI9285WUEC7SYA1GQCNBDIJ3DJC1-1,"For his dogs, Matthew feeds them a lot of meat, while Ryan's eat mostly grains. _ 's dogs are happier.",Matthew,Ryan,1,0
3P4C70TRMTVVJU2F6NY8THBQN5ULG9-1,John spat out the mango after he took a bite and he ate the apple instead because the _ is rotten.,mango,apple,1,-1
3XBYQ44Z6P20541DA3SH9DJMGNCWTA-1,Maria lost way more weight than Katrina did because _ exercised far more frequently and with greater intensity.,Maria,Katrina,1,-1
3JY0Q5X05J403DP7BYPSORI91QQGG9-1,"Ben needed to work on the sculpture and food, but he did the _ first because he was hungry.",food,sculpture,1,0
3FULMHZ7OUVKJ7S9R0LMS7532TWM46-1,"Brian doesn't like to eat baby scones, but Steven loves them because _ has less of a sweet tooth.",Brian,Steven,1,-1
3P7RGTLO6EB4V88NFPIXQXZZA8JKAL-1,The cook wanted to put the brisket in the oven but the _ was too big.,brisket,oven,1,0
31GN6YMHLR6EKTN551ZRR6B98QLWSV-1,"She prefers italian food over mexican food, because the _ is spicy enough for her taste.",italian food,mexican food,1,-1
3P458N04Q1FLA5CQ1T47A9O3PEX2XD-1,The food cooked by Victoria but not Jessica was bland because _ did not use any spices or seasoning.,Victoria,Jessica,1,-1
3U18MJKL1W08QIPVGEI4GIUZS36CNI-1,"Wanting to help, Jennifer explained the hair care rountie she followed to Angela, because _ had healthy hair.",Jennifer,Angela,1,-1
3FJ2RVH251KA3YTZIBATM4QTBNQ29E-1,"During Halloween, trick or treating,  Felicia received more candy than Laura because _ wore a costume.",Felicia,Laura,1,0
3UQ1LLR26CMU93PCKN6YXV0MNFCLAY-1,Ian's pants are way bigger than the ones that Robert wears. _ is a fat man.,Ian,Robert,1,-1
3HEM8MA6HBQCN4BR1BWR4COBW7ZQP8-1,"Leslie helped Logan with his form at the gym and showed him how to gain muscle; to his credit, _ was an excellent trainer.",Leslie,Logan,1,-1
3XH7ZM9YX2SCDTBDD3DUVEATU3LR9X-1,"Coyotes ate the dog of Joel when Donald left the door open, so _ is very angry.",Joel,Donald,1,0
36BTXXLZ2V6BGN51W8H3E6ZD8E74RK-1,"Robert liked to cook from scratch more often than Hunter, so _ never had vegetables go bad.",Robert,Hunter,1,-1
3D3B8GE89456V5U5K9L5IHYMMWR9PF-1,"Jen tried to coax her pigeons out of the cage with food, but the pigeons would rather stay inside the _ .",cage,food,1,-1
3SBNLSTU6WJCCZ9SJYO9VBJQNRGZDW-1,"Matthew has been on and off of diets for years, but Steven has never needed one because _ is fat.",Matthew,Steven,1,-1
3FHTJGYT8NY6GQI6EHFFI0W12JFPGS-1,"When he tried to stand, he chose to lean against the sink instead of the washer, because the _ was stable.",sink,washer,1,-1
3PKVGQTFIJY68JIS5DHAMTRTXFERYF-1,"The weight crashed through the floor but was stopped by the net, since the _ was so brittle.",floor,net,1,-1
3P520RYKCJK0MN0PY57IG7GKANA5U6-1,"The cook never used a knife when he could use a fork, because the _ always got worn out easily.",knife,fork,1,-1
308KJXFUJR43YRYA9YWPROMVTOXTAT-1,You'll get sick if you eat the brown bread but not the white bread because the _ is made with gluten-free flour.,white bread,brown bread,1,-1
36JW4WBR08YNJYNU4IDSJ4I74CFHFY-1,"She prefers to cook with a pan with plastic handle instead of metal handle, because the _ is less heat-conducting.",plastic handle,metal handle,1,0
3BJKPTD2QEQARXJYV7UBECZEIS4RTS-1,"For her new weight-loss diet, she decided to try the chocolate shake rather than the strawberry this time, as she loathed the _ one.",strawberry,chocolate,1,-1
3VI0PC2ZA0YEB1028PE49KFFL1WXOX-1,"She wondered if the tea or milk would be a better drink, but the _ wasn't an option because of her diet.",milk,tea,1,-1
30QQTY5GMKI0F2F120AFMT676GYU7X-1,"Since Kayla has an eating disorder and Felicia does not, _ is uncomfortable with her weight and her body's appearance.",Kayla,Felicia,1,-1
3HUR21WDDW3Q5F44ECN2BBDGX4KXYF-1,"When it came to food texture, Lauren preferred carrots over mushrooms as the _ were firm.",carrots,mushrooms,1,-1
3HKIF5DF6YVLO32ZXSJIWAWMSXA9GP-1,Erin asked Felicia to borrow some of their yeast because _ wanted to make fresh pizza dough.,Erin,Felicia,1,-1
3P4C70TRMRFGP538MPM81JNHX7CGLF-1,"To treat her dry hair naturally, Amanda wanted to try the conditioner instead of the shampoo because the _ was organic.",conditioner,shampoo,1,0
3MDKGGG61S1H5ELE3JRD3H8IM30T62-1,James was happy to have eaten the food but he started feeling sick after drinking a cup of water. The _ is edible.,food,water,1,-1
3MJ9GGZYO5KO8H34AHOTIZ1EI6GA2E-1,Angela gave advice about a good diet for a dog to Felicia because _ was a vet.,Angela,Felicia,1,-1
