qID,phrase,option1,option2,answer,label
3E6L1VR4XWKSSK46O1AOUF586WZ6F8-1,I wanted to make the pancakes on the stove instead of the microwave but it is faster to make them in the _ .,microwave,stove,1,-1
329E6HTMSW04BN926A3N3PLTZMH3K5-1,"The tattoos of Megan look a lot better than those of Rebecca, so _ must have gone to a better artist.",Megan,Rebecca,1,-1
3NCN4N1H1GFAMOYIIGA9D009HBOBN2-1,"When Joel paid for a ticket with a credit card, Neil had to pay with cash; this was because _ had better credit.",Joel,Neil,1,-1
3S1WOPCJFGRCA1JHD9K7L1PDBOWJE6-1,Aaron is better at working with software when compared to Joseph because _ works as a software engineer.,Aaron,Joseph,1,-1
3KL228NDMX0KZOKXLNM7EHYBY8EKG0-1,"Our cousin liked the gifts this time a lot better than the presents last time, because the _ were much nicer.",gifts,presents,1,-1
3CVBMEMMXBEVAG9H213G3EHHHNK7HW-1,It's better to wear straw hat rather than wool hat in summer as the _ lets your scalp breathe.,straw hat,wool hat,1,-1
3SU800BH86QALKKGYZJLMKN2B5TQUS-1,The credit of Sarah is much better than that of Samantha because _ is a very wealthy person.,Sarah,Samantha,1,-1
3JMQI2OLF1JIVAV9GADF0OCHD3WDNX-1,"When it comes to working in the garden, Kayla is better than Jessica because _ has a lot more experience.",Kayla,Jessica,1,-1
3QXFBUZ4ZMUY2KP9F1Q9K478YRQUG1-1,"Although Emily is a better writer than Amy, _ puts together a worse screenplay for movies.",Emily,Amy,1,1
307FVKVSYTTGSTKT7SVX1NWL0BK74P-1,Jennifer got a better loan with better repayment plans than Angela because _ had a friend who was a mortgage underwriter.,Jennifer,Angela,1,-1
3VQTAXTYN3JNHEIRFHMVRVS3P6PUBJ-1,Being a manager better suited Craig and not Lawrence although _ was much less likely to admit mistakes.,Craig,Lawrence,1,-1
3FCO4VKOZ4BJQ6IFC0VAIBK4P50E7R-1,"She found a notebook was better for recording her emotions than a computer, as the _ was so convenient.",notebook,computer,1,-1
311HQEI8RUUWVQ8ISLLNVJ9V3AZ7ZP-1,"The pancakes that I had yesterday were better than the muffins today, because the _ were fresher.",pancakes,muffins,1,0
3L55D8AUFAVN8SU23IFF504Y8VOCYV-1,Angela was better suited to conduct the science experiment than Katrina because _ was more disciplined.,Angela,Katrina,1,-1
31YWE12TE0ASW69W75L2605B0YFX7S-1,Gardening better suited Neil and not Ryan because _ had the patience to watch plants grow.,Neil,Ryan,1,-1
3N7PQ0KLI73GJCGZUM4KXSWXA753EL-1,Being artistic is easy call it abstract if you're unskilled or realism if you're talented. If you have to use your mind it's the _ art.,abstract,realism,1,-1
3VJ4PFXFJ35IY4DZ93MZWK8XC30AUZ-1,"Paula kept getting stuck in traffic so she parked her car and got on the bus, because the _ was faster.",bus,car,1,-1
32204AGAABAE39KIV47A9RUAGQMHGS-1,The chef used the stove instead of the microwave to prepare his meal because the _ was better at heating the food.,stove,microwave,1,0
30IRMPJWD1XBOETB1YGJDLCHYJVRK9-1,"Patricia was good at chess, but Megan was better, so _ ended up coming in second place.",Patricia,Megan,1,-1
3JY0Q5X05J403DP7BYPSORI9WA5GGN-1,"Monica was a math wiz compared to Megan, so _ did much better in the algebra class.",Monica,Megan,1,-1
3RHLQY6EDVIW92L3Y5YJ1F6INQ74DA-1,The man's voice sounded louder in the gym than in the hall because the microphones in the _ were better.,gym,hall,1,-1
3MD8CKRQZZL1J5OMZF47K8OWQDLRJQ-1,The scones of Donald turned out much better looking than the scones of Joseph because _ followed the instructions.,Donald,Joseph,1,-1
3SD15I2WD2SXC8OD469MT6GBYQR36S-1,"Natalie had a sled with a slicker bottom than Felicia, so _ ""s sled went faster downhill and to the finish line.",Natalie,Felicia,1,-1
3JYPJ2TAYKMFWFLINVLXSDKXPP2FPJ-1,The stove heated the home far more better than the heater because the _ was broken.,heater,stove,1,-1
375VMB7D4LXQH9KIJU0NVGG0RYRIDZ-1,The dogs ate the steak faster than the rice because the _ was very delicious.,steak,rice,1,-1
3TZDZ3Y0JUK3EDB3Z7AFHLGPKN8197-1,Susan and Jane decide to get a new hairstyle. Susan's blonde style looks better than Jane's bangs style because the _ is popular right now.,blond,bangs,1,0
30P8I9JKOIJL5DQIJX5NKVUUYW05V5-1,"The captured soldier liked the cage better than the cell, because the _ was relatively pleasant.",cage,cell,1,-1
3126F2F5F818WCMF8MPRIXBPP0AEP4-1,Max's tomato seeds have been growing better than the cucumber seeds. The _ ones must be from a smarter farmer.,tomato,cucumber,1,-1
3R868ACW4SA0UUKC1QDH9YYF72NZGN-1,"According to the judge, Dennis was a better parent then Neil so _ gained custody of the children.",Dennis,Neil,1,-1
31GN6YMHLR6EKTN551ZRR6B99R8WSL-1,"The athlete's ability to kick a soccer ball was better than kicking a football, because the _ was flat.",football,soccer ball,1,-1
3E24UO25QZOMYXHZN4TEH9EMYZQO6G-1,Dennis cleaned their hamstercage out quicker than Aaron because _ had success in gaining his hamster's trust..,Dennis,Aaron,1,-1
3LXX8KJXPW79GGJXLBWQ1J5OOXBO9Y-1,"The rice in the bowl tasted better than the rice in the cup, because the _ held a batch that was well cooked.",bowl,cup,1,-1
3WRAAIUSBJXAF87UE8XMGR716IUXAL-1,"he prefers to read the bible over another book, because he believes the _ is better for him.",bible,book,1,-1
341YLJU21IXOKANV27467Z1O13LI2P-1,Investing in a business better suited Brett but not Kevin because _ always did their taxes.,Brett,Kevin,1,-1
3NQUW096N661AVG08JGY921UTS69L2-1,"She managed to balance the books better than the groceries, because the _ were awkward.",groceries,books,1,-1
32W3UF2EZOJ7ALGIEBR8PB0RDUD4CQ-1,"The method that Patricia used was faster than that of Lindsey, therefore _ got done quicker.",Patricia,Lindsey,1,-1
3BVS8WK9Q0TI8NNRL0XH8S4SVCTIBS-1,"Mary was better than Samantha at the guitar, so _ chose to give guitar lessons.",Mary,Samantha,1,1
3LAZVA75NK5DALX5K0TBJULI6IEO28-1,Victoria was better at following a budget than Katrina for the reason that _ tended to spend money judiciously.,Victoria,Katrina,1,-1
3XEIP58NL0LGGMYDCHAXMQ3N8Z8ZLT-1,It's better to sleep on flannel sheets than silk sheets in the winter. The _ keeps you warmer.,flannel,silk,1,-1
3PGQRAZX04YI9YI5K2HFC3WOIB0YSY-1,The land connection worked much better than the wi-fi because the _ was spotty.,wi-fi,land connection,1,-1
3ODOP6T3AUY96SNN1GE25WFDPP224W-1,The olive oil tasted better than the almond oil had tasted because the _ was newer.,olive oil,almond oil,1,0
3CMIQF80GP44DYTMMFXIYCXV2T46QY-1,"At the gym, Samuel was working out their legs while Brett worked out their arms. _ ran a faster mile because of the leg workouts.",Samuel,Brett,1,-1
3VADEH0UHCV96VRX9H9W7EF4LDJSPM-1,Nelson smelled much cleaner and fresher than Samuel did because _ had taken a better shower.,Nelson,Samuel,1,0
3JGHED38EDPHWBZ6C174PECK21AY7U-1,Jeffrey helped people immigrate from other countries but not Hunter because _ is knowledgeable in immigration law.,Jeffrey,Hunter,1,-1
34KYK9TV2R6721QNQCRVCUAF4AXBSF-1,Kayla looked so much better in spandex than Natalie did because _ was so slender.,Kayla,Natalie,1,-1
3HKIF5DF60B0IS16HQVIO8KUL6V9G4-1,Even though Neil was better at business than Jeffrey _ had no interest in running a microbrewery.,Neil,Jeffrey,1,-1
3TUOHPJXYJBMGA94ZB5EQES1NYKXWN-1,"Megan held a fundraiser in March and Sarah held a competing fundraiser in April. The March one did far better, and _ gloated over it.",Megan,Sarah,1,-1
39AYGO6AFHYJA1GU6N51UI2PWH9N6F-1,Neil thought Randy was exhibiting some bad behaviors and  _ wanted to make him behave better.,Neil,Randy,1,-1
3NI0WFPPIBUGP5ON5H33J66COYB60K-1,"Patricia asked Jennifer how to balance work and home life better, because  _ felt her life was a mess.",Patricia,Jennifer,1,1
3D3B8GE892PR1GVY0B95QJAEY07P9C-1,The boy could throw the javelin better than the shotput because he practiced with the _ more often.,javelin,shotput,1,0
3ZCC2DXSD720BVV7ZAX42RWHBHIYYX-1,The bakery's cookies were selling faster than the lemon bars at the fair. The baker realized it was because the _ were sweeter.,cookies,lemon bars,1,-1
34OWYT6U3WFZKU8UNGJLHM92CN8I9R-1,My sister filled out her forms faster than I filled out my documents because the _ were easier.,forms,documents,1,-1
3K8CQCU3KEZ2ARWTD7650EDUWMRWND-1,"The recipe that I used this time was better than my old dish, because the _ was delicious.",recipe,dish,1,-1
3JTPR5MTZSA7P2W6KTRGIMJDDJ65KX-1,"After tasting both dishes, the judge decided that Randy's rice was better than William's because _ used the right amount of seasoning.",Randy,William,1,-1
3Y3N5A7N4G70HE6TG79T8W9A24HMY2-1,The ceiling in my house was better than the roof on Johns because the _ was perfect.,ceiling,roof,1,-1
3OID399FXIL67IISIMU2SJ38B8CDFK-1,"Emily is really bad at science and asks for instructions from Carrie, because _ wants to get better at science.",Emily,Carrie,1,-1
31HLTCK4BLTJLAF20TOEOSLJJOMVGI-1,Erin's sleep has been much better than Jessica's lately due to _ using Ambien regularly.,Erin,Jessica,1,-1
3NBFJK3IOHGOVQ65ZH20T0RBSAPGO0-1,I m trying to better myself by developing positive thinking and removing negativity from my life but the _ is too strong.,negativity,positive thinking,1,-1
3OWZNK3RYLNTT1IVWOTKQ2PZVXE2UL-1,Rebecca's baseball cap looked better than Megan's because _ was very careful in how she washed it.,Rebecca,Megan,1,-1
3B9J25CZ27R56VH0OAZQFC46H8BSCN-1,The laptop was getting much better download rates than the tablet because the _ was farther away from the Wi-Fi router.,tablet,laptop,1,-1
3P458N04Q3V04UBXLRG727CCKZG2XI-1,"As a location for his party with his friends, Eric decided the beach would be better than the park, because the _ was boring.",park,beach,1,-1
34OWYT6U3WFZKU8UNGJLHM92CRXI9O-1,Rebecca showed Jennifer how to heal a fever by herself.  _ sure was knowledgeable.,Rebecca,Jennifer,1,-1
30QQTY5GMMYF9RE8MYMFERUG1WTU74-1,"I always use garlic in my food and not ginger, because to me the _ tastes a lot better.",garlic,ginger,1,-1
3KI0JD2ZU3WU7GO7QGOCYLGZW2467N-1,"Although Rachel was overall a better actress than Lindsey, _ had difficulty playing older characters.",Rachel,Lindsey,1,-1
3U74KRR67MJAIASZI21UDU6VSXWTNH-1,The food was Craig's responsibility while the games were Logan's because _ was better at cooking.,Craig,Logan,1,-1
3KI0JD2ZU1GFDRP06ICC6NSR88H766-1,Johns body looks a lot better than my back because the _ of John is strong.,body,back,1,-1
3BCRDCM0ODS386WKPC1LASXD99CK6D-1,"Patricia had a better memory than Erin, so _ easily won the quiz show and took home the prize.",Patricia,Erin,1,-1
3XBYQ44Z6P20541DA3SH9DJMGOWTWT-1,Mary always makes a better salad than Victoria because _ never forgets to wash the lettuce.,Mary,Victoria,1,-1
3XU80RHWH1UJ962A5UXQYBCCBER44D-1,"They did a lot better at the vocabulary compared to the grammar, because the _ was easier.",vocabulary,grammar,1,-1
3XEIP58NL0LGGMYDCHAXMQ3N8TQZLZ-1,"The perfume in the air irritated Barry's throat, so he used a humidifier at home because the _ made his throat better.",humidifier,perfume,1,-1
3P7QK0GJ3TJAF0C52BSS7U4E2YRZ2C-1,"Kevin liked reading books, but Neil did not. _ was very knowledgeable on many topics.",Kevin,Neil,1,-1
3J94SKDEKK3E5LP3CAHT67CWOOG5DZ-1,Sam wanted to buy a motorcycle but his mom said a car would be safe. The _ would be quicker for getting to work in traffic.,motorcycle,car,1,-1
3MJ9GGZYO5KO8H34AHOTIZ1DH58A21-1,"Benjamin was unhappy with their new cat, so they asked Eric for help. _ was not knowledgeable on how to take care of cats.",Benjamin,Eric,1,-1
3PUOXASB571LFKX4NK77HHCS8ZE9ZH-1,My marriage is a lot better than my last relationship because the _ is full of joy.,marriage,relationship,1,-1
3V8JSVE8YYO25QEGZ9LAVO41ONHEYX-1,"Joseph had to explain the ins and outs of how to seduce women to Benjamin, because _ was experienced.",Joseph,Benjamin,1,-1
3VAOOVPI3ZQWBXH9XGJOEBSPTMNLLB-1,The posture in which she stood made the performance of the song better. The _ was melodious.,Song,Posture,1,-1
3I7KR83SNABQQPYINJ4XU2OF4SK9KI-1,"Paisley recorded her new song on her phone instead of the computer, because the _ was faster.",phone,computer,1,0
3DZKABX2ZI364YZXY7SVY104LWUVC8-1,Rebecca was a better manager than Christine because _ always tried to develop a robust plan.,Rebecca,Christine,1,-1
3WRAAIUSBLDP9X61Y69M8PV9UE8XAY-1,The pulse of Sarah was faster than the one of Megan because _ was exercising.,Sarah,Megan,1,1
3ODOP6T3AUY96SNN1GE25WFDPVY244-1,Joseph helped Donald with writing his historical fiction book because _ was more experienced in the field.,Joseph,Donald,1,-1
3TZDZ3Y0JUK3EDB3Z7AFHLGOJFA19Q-1,"Because Elena was on the debate team and Carrie was not, _ was better at public speaking.",Elena,Carrie,1,-1
3F6045TU7F2L3IEY3KP8WRY7HT099D-1,Natalie had better looking hair than Tanya because _ went to a professional stylist to do theirs.,Natalie,Tanya,1,0
3QD8LUVX4ZCS3RUK3AI50EFN2WA5XV-1,"Benjamin is Matthew's economics tutor and helps him to get better, because it is _ job.",Benjamin,Matthew,1,-1
39AYGO6AFFI4GCHNMPT12KEH36NN6V-1,"When it comes to stitching, Jessica is more skilled than Felicia due to _ sewing for a living.",Jessica,Felicia,1,-1
35JDMRECC472JZTG53Z4OOXXOAUEG9-1,"The soil nearby works a lot better for the vegetables than the dirt, because the _ is moist.",soil,dirt,1,-1
3ZFRE2BDQ9CBGGF2Q0DLXKYAASJZXF-1,Robert is much better at sewing than Christopher since _ is well-trained and did an apprenticeship under a known seamstress.,Robert,Christopher,1,-1
3WYZV0QBFJBFYICMKMXIB2R7O4UBXH-1,"Steven helped Hunter to develop a training regimen, because _ was more experienced in the skill.",Steven,Hunter,1,1
31D0ZWOD0AX2II1JBW8F7DKQWA9A01-1,"Lonnie put mortar between the bricks with a spatula instead of a trowel, because the _ was efficient.",spatula,trowel,1,0
3S8APUMBJXHYYWL1KSRW5VR0KX1FBT-1,"The teacher found detention was a better discipline than suspension, as the _ was effective in improving behavior.",detention,suspension,1,-1
3M0556243UYFTU957G85OOF2PCEFN4-1,"Although Mary was a faster typist than Felicia, _ had a difficult time navigating the new keyboard.",Mary,Felicia,1,-1
33QQ60S6ASGMXRFHH1P67EWKYYW0UZ-1,"Victoria's horse was a better specimen than Patricia's, due to _ taking proper care of it.",Victoria,Patricia,1,-1
3IKDQS3DQEY1ISFXZ0TCJCAAIBQCIN-1,I decided to travel around the world by plane instead of train because the _ is faster.,plane,train,1,0
3LG268AV3AK82E115C5GFQZDFGRRE8-1,To maintain high performance we used the reliable turbine rather than the old engine as the _ was efficient.,turbine,engine,1,-1
3VI0PC2ZA0YEB1028PE49KFFL1WXOX-1,"She wondered if the tea or milk would be a better drink, but the _ wasn't an option because of her diet.",milk,tea,1,-1
3VCK0Q0PO5C921V8K0DKTJ4QVKR0N0-1,"At the grocery store, Chris asked for paper instead of plastic because the _ is better for the environment.",paper,plastic,1,-1
35A1YQPVFEEGJ76IKQ645640LG85IF-1,Donald was better behaved on the film set than Nelson because _ checked in on time.,Donald,Nelson,1,0
33NOQL7T9OXL1FEUIS1THLHHOWJ8ZK-1,"The beach near our house is a lot better than the shore near my mom's place, because the _ is clean.",beach,shore,1,-1
30F94FBDNRI8H132FCWLMZ616SITBR-1,"Joseph taught Aaron how to plant the seed so the plant would grow, as _ was an experienced gardener.",Joseph,Aaron,1,1
3QX22DUVOQVY79AVVUY9TVTO8EFMVI-1,The man was more scared to take a plane than a bus because the _ traveled at a faster speed.,plane,bus,1,0
3MQY1YVHS5YTRR8WGVOPDALJZDO2BZ-1,We climbed from the road to the bridge to get a better perspective of the valley since the _ was so low .,road,bridge,1,-1
3OREP8RUT4PJ6LG3FA9EFEFLAZNGBZ-1,The theater always did much better than the cinema because the _ was very popular in town.,theater,cinema,1,-1
3XBXDSS888HRBRYYBZMCP5NCVHNLXQ-1,Justin was a much better cook than Kyle because _ knew how to follow a recipe.,Justin,Kyle,1,-1
3IHWR4LC7FRE0EOR2MP79O20H4SI8O-1,"The dumbbells gave her a better muscle workout than the machines, as the _ worked the muscles actively.",dumbbells,machines,1,0
3ZXV7Q5FJBMH81D7YSNRGFXIX3DCFA-1,Nick was really skilled at softball compared to Logan because _ practiced the sport all the time.,Nick,Logan,1,-1
3Q7TKIAPOVOS7ASO4XX0NW8S8SUDLX-1,Jessica's health condition was better than Amy's as _ ate well and also exercised more.,Jessica,Amy,1,-1
3Y3N5A7N4G70HE6TG79T8W9A274YM7-1,"My first hug with Susan was a lot better than our first kiss, because the _ was normal.",hug,kiss,1,-1
3NFWQRSHVGS9J2SJKCVAY466PALFGC-1,The cow slept better in the barn than in the field because it was hot in the _ .,field,barn,1,-1
3KWGG5KP6J0NEB5OKFR4B5HRZLAMCF-1,The GM decided to promote Joseph instead of Derrick because _ is a very capable salesperson.,Joseph,Derrick,1,-1
38Z7YZ2SB5GK6IONOG67VFN0CLCQIS-1,"To get a better clean, Mark used the sponge instead of the towel, because the _ got cleaner faster.",sponge,towel,1,0
3NSCTNUR211G7EMRS0QRG64P1PC5AU-1,Joel liked to swim in a pond but Ian like a pool better. _ happily jumped in the pond on the farm.,Joel,Ian,1,-1
3QE4DGPGBTPZLMVU0VZR709F0IN4GK-1,The man had better credit at the store than at the diner because he went to the _ more often.,store,diner,1,-1
30F94FBDNRI8H132FCWLMZ616QEBT1-1,Jennifer was very bad at playing the flute but Carrie was excellent at it. _ took lessons to learn to play better.,Jennifer,Carrie,1,-1
302U8RURJ1F4PRVV7VD96AIPE1NVNM-1,She let the student retake his test to get a better grade because the _ was too low.,grade,test,1,0
3L84EBDQ370A7LH9RGVMKB2VA54KKS-1,Elena was a better musician than Kayla because _ practiced their musical instrument more regularly.,Elena,Kayla,1,1
3KA7IJSNW63AP9AVYVN1HP54M38BPC-1,He took the car to the conference instead of the bus because the _ was faster on the freeway.,car,bus,1,-1
3P0I4CQYV0LZM1VCYKII7117AD5OWY-1,"Emily was an experienced boxer, while Kayla was a novice, so _ gave weekly lessons.",Emily,Kayla,1,-1
3M7OI89LVYMLP8KWXZKNM9K59GKC6A-1,"The grinder that I bought worked better than the blender, because the _ made it fine powder.",grinder,blender,1,0
3N2YPY1GI8C0VLIIEWAQGNOFZGWVEI-1,"Benjamin taught Donald how to get better nutrition in their diet, after _ was hired to help out.",Benjamin,Donald,1,-1
335HHSX8CD3BRPARTE6236RD3YVHD7-1,"Natasha's hair was looking better from the conditioner, but the shampoo was having little effect. That's because the _ was top shelf.",conditioner,shampoo,1,-1
3CESM1J3EKH9XVP8YOWOQ1FGPTD6WP-1,"At the harvest party, Randy got through the maze faster than Joseph because _ is better at figuring out puzzles.",Randy,Joseph,1,-1
362E9TQF2HOEZ4V21MPV93VPGZ7IGK-1,His vehicle was better for road trips than my car because the _ was comfortable.,vehicle,car,1,0
311HQEI8RSEH119B8N9N3LLMDDJZ7W-1,"When choosing between a natural shampoo and a discounted conditioner, Natalie chose the _ because it was better for the environment.",shampoo,conditioner,1,-1
3VDI8GSXAFRLAYJPS0D4WE1B8M18GY-1,"Jason has much better parallel parking skills than Derrick ever did, so _ loved to be valet.",Jason,Derrick,1,-1
3D1TUISJWKECYBV45PQC5GKOD4IUIT-1,The plan was for Cynthia to come to the rally and not Natalie because _ was a very competent individual.,Cynthia,Natalie,1,-1
3W0KKJIARR7QCKF8IRYJU6T4F5A8KX-1,"When Dennis learned the tricks of the trader faster than Neil, _  had his manager praise him.",Dennis,Neil,1,1
3IJ95K7NDXA6D56TY22NEBR622CNGO-1,"The contacts were better for his eyes than the glasses, because with the _ everything was blurry.",glasses,contacts,1,0
3566S7OX5FXZ0UNAKACV3PPJPKE17Z-1,She left the coach and headed to the taxi so she could take a faster route but the _ was actually faster.,coach,taxi,1,-1
359AP8GAGGI4T8Y1G9PFSNK1ZCE7CF-1,The diet Michael decided to follow was more efficient than the one  William is following  because _  has a lot of vegetables on it.,Michael,William,1,-1
3MIVREZQVHWWIOF44LFJGXE4ET3KQW-1,It's always better to save money in the bank than in the piggy bank as it's harder to steal from the _ .,bank,piggy bank,1,0
3W0KKJIARR7QCKF8IRYJU6T4KP6K8E-1,Amy was cured of their lack of absorption of food nutrients quicker than Erin because _ was good at identifying symptoms.,Amy,Erin,1,-1
3ZXV7Q5FJBMH81D7YSNRGFXIX4AFCC-1,Christine was a much better volleyball player than Victoria so _ was a starting player.,Christine,Victoria,1,-1
3KLL7H3EGDZXL6ADKZ6W9SXKYN4VHK-1,Laundry gets done much more quickly by Laura than by Betty because _ is faster at things in general.,Laura,Betty,1,1
3M7OI89LVYMLP8KWXZKNM9K541BC62-1,Christine was better at writing fiction than Amy because _ had a more creative mind.,Christine,Amy,1,-1
3QGTX7BCHP02EXVSKUUQ517QM965Z9-1,Christine told Megan some tips for their new real estate agent job since _ was experienced and thought they could use some help.,Christine,Megan,1,-1
3QHITW7OYO7Q6B6ISU2UMJB843YQAF-1,Christine was much more skilled at surgery than Erin so _ offered to neuter the dog.,Christine,Erin,1,-1
3JAOYN9IHL0YFP1VL4BOM34RO2L33O-1,The meat Benjamin made for the pot luck is tastier than Matthew's because _ uses a better grade of meat.,Benjamin,Matthew,1,-1
3EPG8DX9LKO80TTMXLWOE35CCA1P5A-1,I decided to write an email to the attorney to express my dissatisfaction instead of a letter since the _ will get the faster.,email,letter,1,-1
3CMIQF80GNOPJ9UF2HLI6E9MDVLQ6T-1,"Susan liked the tea drink from the store better than the smoothie, because the _ tasted delicious.",drink,smoothie,1,-1
3VO4XFFP15K8N98KLRQACS9I3WKQ7I-1,"Samantha was much bigger, faster and stronger than Cynthia was so _ won the fight.",Samantha,Cynthia,1,-1
3JUDR1D0D85GVXALZDLF8ZGJMTQ2QB-1,The cake tasted better than the pie because the icing on the _ was sweeter.,cake,pie,1,-1
3HKIF5DF60B0IS16HQVIO8KULQU9G7-1,Sarah cooked a delicious fish for Tanya to eat because _ was an highly skilled cook.,Sarah,Tanya,1,1
3OPLMF3EU711TMJ1TRB3J1KMMMBNLK-1,Monica aced the acting audition for the film while Felicia flopped because _ was a better actor.,Monica,Felicia,1,-1
3C8QQOM6JRF9FL8AWBYBETO50X2LI7-1,The researchers did a study on Natalie but excluded Christine because _ was a qualified subject.,Natalie,Christine,1,-1
37VE3DA4YUFICSC7FIFW8G3D0EZBHC-1,Lindsey demonstrated to Erin how to properly prune her roses so it would regenerate.  _ was talented.,Lindsey,Erin,1,-1
39RRBHZ0AUZJCRA7QLC39Z1PUAVZVI-1,Felicia was very skilled at shooting but Rebecca was not. _ hit the bullseye very often.,Felicia,Rebecca,1,-1
3B6F54KMR4QLJS728DA6YGLFCBWS18-1,Jim groomed himself better for the wedding than for the party because the _ was more formal.,wedding,party,1,-1
3YO4AH2FPDIU5Y800S51XDZVVEOQ0K-1,"When it comes to swimming, Nelson beats Samuel everytime because _ is a better swimmer.",Nelson,Samuel,1,-1
31N9JPQXIPGKD114I8K5ZB37H28HN0-1,"The new clothing that we received for basketball is a lot better than the equipment, because the _ is flashy.",clothing,equipment,1,-1
3OID399FXG5RDTJLYOI20LF0I1OFD8-1,The business of Ryan is more successful than Eric's because _ is a better business man.,Ryan,Eric,1,-1
382GHPVPHU5YRAJ65GS7O6K6WF8436-1,"When picking exercise, both the treadmill and weight bench are good for you although when using the _ your heart will beat faster.",treadmill,weight bench,1,-1
3SU800BH886PF9JNIXVLEIBA448UQL-1,Rehearsal was held in the studio instead of the auditorium since the _ had better acoustics.,studio,auditorium,1,-1
3NSCTNUR211G7EMRS0QRG64Q2G7A5F-1,"Lindsey had terrible insomnia and asked Rachel for suggestions, because _ had never experienced this before.",Lindsey,Rachel,1,-1
3IZVJEBJ6AIYX1V6PD4VX7LQI2ZZ6X-1,"She poured the milk from the dented milk carton to the milk jug, because the _ was in better condition.",milk jug,milk carton,1,-1
3JYPJ2TAYI602QMB3X9X0FWPWNPFPQ-1,Taking care of the house better suited Kenneth than Matthew because _ liked to clean.,Kenneth,Matthew,1,-1
356TQKY9XHBHBU7VJVLAIZCQ2XU87B-1,Leslie was unfortunately unable to grow more crops than Matthew since _ was less experienced with farming.,Leslie,Matthew,1,-1
3E6L1VR4XWKSSK46O1AOUF586WR6F0-1,Beatrice was done cleaning the hallway before Jackie could clean the basement. It was quicker to clean the _ .,hallway,basement,1,1
3VGET1QSZ2DS1V3DHY1GWFFCKOVW7G-1,"Telling stories was something Joel was quite skilled at compared to Robert, so _ decided to coach him.",Joel,Robert,1,-1
3OEWW2KGQJ9LJ6WEXR1SNFOEFJ4ODV-1,She preferred taking notes with a notepad instead of a laptop because she took notes faster with the _ .,notepad,laptop,1,-1
3KTZHH2ONIDL28FB33BZ9JL89REM8S-1,"The professionals liked using the pills better than the tablets, because the _ were easier to digest.",pills,tablets,1,-1
3CRWSLD91K2ON02RAK0V65B8OUIMOR-1,Lisa cooked her dinner on the stove instead of the oven because the _ was quicker.,stove,oven,1,-1
3MDWE879UH0PXMUOH6R4VZ5PCKIB9A-1,The vehicle of Hunter is better for the environment for Derrick's because _ cares about the environment.,Hunter,Derrick,1,-1
38O9DZ0A62L8RQSU06VHAWBJXP826S-1,The speech that was given today was better than the dialogue yesterday because the _ was sincere.,speech,dialogue,1,-1
39O0SQZVJN58ZANKY6FAHIJNZHUR7Q-1,Craig was better at firing a rifle than Jason because _ didn't need to adjust for hand shaking.,Craig,Jason,1,-1
3KWGG5KP6J0NEB5OKFR4B5HRZGZMCU-1,The marriage of my friend is better than my current relationship because the _ is full of happiness.,marriage,relationship,1,-1
374UMBUHN736LVUFDA4GPH0RHLSTC0-1,"Randy needs to learn to manage Samuel better at work, because _ is new to being a supervisor.",Randy,Samuel,1,-1
3L55D8AUFAVN8SU23IFF504Y8S5CY6-1,My cousin preferred the treatments over the procedures because the _ were better for your health.,treatments,procedures,1,-1
3NQUW096N661AVG08JGY921UOEWL97-1,Writing a book better situated Lindsey instead of Victoria because _ was able to put themselves in the heads of their character.,Lindsey,Victoria,1,-1
3NQUW096N661AVG08JGY921UOEW9LV-1,Monica has much better handwriting than Felicia because _ really took the time to practice their cursive skills.,Monica,Felicia,1,-1
385MDVINFETLLQ4FI7QDZ5KLBVZWJF-1,Cynthia was more experienced in using a phone app than Kayla because _ had grown up with cell phones.,Cynthia,Kayla,1,-1
3SMIWMMK63JUZ6F9U6UR67TXTJ0UWV-1,The man chose to take the plane instead of the bus because it would be faster if he took the _ .,plane,bus,1,-1
3LAZVA75NIPYGWYY02HBRWXADCL2O5-1,Laura is teaching Tanya how to fish for catfish since _ is an experienced fisherman.,Laura,Tanya,1,-1
341YLJU21IXOKANV27467Z1O6G2I21-1,"The house I lived in as a kid is better than the home I live in now, because the _ was huge.",house,home,1,0
3J9L0X0VDFKHLPSZCXN0IDIAMI19WJ-1,Victoria can punch the boxing bag with more speed than Megan seeing as how _ is faster.,Victoria,Megan,1,-1
33W1NHWFYHJ4ZZ6ILQCO8HD4XWVTZQ-1,"Ryan was a much faster runner than Justin, so _ decided to run in the 5K marathon.",Ryan,Justin,1,-1
37VHPF5VYEHNNB2RACTLYL454EH8CF-1,The soup was better than the noodles because I used too much salt on the _ .,noodles,soup,1,-1
32TMVRKDGPCKS7PCHXN3FNSGBPT844-1,The wedding was held in the banquet hall instead of the ballroom because the _ was better decorated.,banquet hall,ballroom,1,0
3SV8KD29L66KQ5F2BFAWZOEG7P9KZ4-1,"The training was done at school rather than at home, as the _ encouraged better habits in the kids.",school,home,1,-1
3VZYA8PITOW5CCP2G0HYZ24441I055-1,"Tanya what much better at playing the piano than Victoria, because _ had versatile fingers.",Tanya,Victoria,1,-1
3YGYP136417X2VF7EDWZDF5DZUVNRP-1,The teens of Rachel are better behaved than the ones Mary has because _ is more stern.,Rachel,Mary,1,-1
